match_id,puuid,unit_name,identifier,name
NA1_5183295671,PLSyz7BqfZdSRSHqHvph5CHPbFWTlMCOp7ULkFrBKTraJgMUyevrlw2lXY7ylwT_y5Hw4diaQMhVOw,TFT13_Illaoi,1,TFT4_Item_OrnnRanduinsSanctum
NA1_5183295671,PLSyz7BqfZdSRSHqHvph5CHPbFWTlMCOp7ULkFrBKTraJgMUyevrlw2lXY7ylwT_y5Hw4diaQMhVOw,TFT13_Illaoi,1,TFT_Item_Crownguard
NA1_5183295671,PLSyz7BqfZdSRSHqHvph5CHPbFWTlMCOp7ULkFrBKTraJgMUyevrlw2lXY7ylwT_y5Hw4diaQMhVOw,TFT13_Illaoi,1,TFT_Item_GargoyleStoneplate
NA1_5183295671,PLSyz7BqfZdSRSHqHvph5CHPbFWTlMCOp7ULkFrBKTraJgMUyevrlw2lXY7ylwT_y5Hw4diaQMhVOw,TFT13_LeBlanc,1,TFT_Item_SpearOfShojin
NA1_5183295671,PLSyz7BqfZdSRSHqHvph5CHPbFWTlMCOp7ULkFrBKTraJgMUyevrlw2lXY7ylwT_y5Hw4diaQMhVOw,TFT13_LeBlanc,1,TFT_Item_SpearOfShojin
NA1_5183295671,PLSyz7BqfZdSRSHqHvph5CHPbFWTlMCOp7ULkFrBKTraJgMUyevrlw2lXY7ylwT_y5Hw4diaQMhVOw,TFT13_LeBlanc,1,TFT_Item_SpearOfShojin
NA1_5183295671,PLSyz7BqfZdSRSHqHvph5CHPbFWTlMCOp7ULkFrBKTraJgMUyevrlw2lXY7ylwT_y5Hw4diaQMhVOw,TFT13_Warwick,1,TFT_Item_Redemption
NA1_5183295671,PLSyz7BqfZdSRSHqHvph5CHPbFWTlMCOp7ULkFrBKTraJgMUyevrlw2lXY7ylwT_y5Hw4diaQMhVOw,TFT13_Warwick,1,TFT_Item_RedBuff
NA1_5183295671,4cBl8o7ekLNLQfjEc1dXrsGlA2XTcPczjfo_I_LJNVrzHsWpM-snKTu3lVrpfG4wh7vjdTmc0BRSqw,TFT13_Darius,1,TFT5_Item_BloodthirsterRadiant
NA1_5183295671,4cBl8o7ekLNLQfjEc1dXrsGlA2XTcPczjfo_I_LJNVrzHsWpM-snKTu3lVrpfG4wh7vjdTmc0BRSqw,TFT13_Draven,1,TFT_Item_GuinsoosRageblade
NA1_5183295671,4cBl8o7ekLNLQfjEc1dXrsGlA2XTcPczjfo_I_LJNVrzHsWpM-snKTu3lVrpfG4wh7vjdTmc0BRSqw,TFT13_Draven,1,TFT_Item_GuinsoosRageblade
NA1_5183295671,4cBl8o7ekLNLQfjEc1dXrsGlA2XTcPczjfo_I_LJNVrzHsWpM-snKTu3lVrpfG4wh7vjdTmc0BRSqw,TFT13_Draven,1,TFT_Item_RecurveBow
NA1_5183295671,4cBl8o7ekLNLQfjEc1dXrsGlA2XTcPczjfo_I_LJNVrzHsWpM-snKTu3lVrpfG4wh7vjdTmc0BRSqw,TFT13_Blue,1,TFT_Item_AdaptiveHelm
NA1_5183295671,4cBl8o7ekLNLQfjEc1dXrsGlA2XTcPczjfo_I_LJNVrzHsWpM-snKTu3lVrpfG4wh7vjdTmc0BRSqw,TFT13_Blue,1,TFT_Item_RabadonsDeathcap
NA1_5183295671,4cBl8o7ekLNLQfjEc1dXrsGlA2XTcPczjfo_I_LJNVrzHsWpM-snKTu3lVrpfG4wh7vjdTmc0BRSqw,TFT13_Prime,1,TFT_Item_WarmogsArmor
NA1_5183295671,4cBl8o7ekLNLQfjEc1dXrsGlA2XTcPczjfo_I_LJNVrzHsWpM-snKTu3lVrpfG4wh7vjdTmc0BRSqw,TFT13_Prime,1,TFT_Item_BrambleVest
NA1_5183295671,4cBl8o7ekLNLQfjEc1dXrsGlA2XTcPczjfo_I_LJNVrzHsWpM-snKTu3lVrpfG4wh7vjdTmc0BRSqw,TFT13_Prime,1,TFT_Item_TitansResolve
NA1_5183295671,4cBl8o7ekLNLQfjEc1dXrsGlA2XTcPczjfo_I_LJNVrzHsWpM-snKTu3lVrpfG4wh7vjdTmc0BRSqw,tft13_swain,1,TFT_Item_ThiefsGloves
NA1_5183295671,4cBl8o7ekLNLQfjEc1dXrsGlA2XTcPczjfo_I_LJNVrzHsWpM-snKTu3lVrpfG4wh7vjdTmc0BRSqw,tft13_swain,1,TFT_Item_GuardianAngel
NA1_5183295671,4cBl8o7ekLNLQfjEc1dXrsGlA2XTcPczjfo_I_LJNVrzHsWpM-snKTu3lVrpfG4wh7vjdTmc0BRSqw,tft13_swain,1,TFT_Item_TitansResolve
NA1_5183295671,4cBl8o7ekLNLQfjEc1dXrsGlA2XTcPczjfo_I_LJNVrzHsWpM-snKTu3lVrpfG4wh7vjdTmc0BRSqw,TFT13_Mordekaiser,1,TFT_Item_RabadonsDeathcap
NA1_5183295671,4cBl8o7ekLNLQfjEc1dXrsGlA2XTcPczjfo_I_LJNVrzHsWpM-snKTu3lVrpfG4wh7vjdTmc0BRSqw,TFT13_Mordekaiser,1,TFT_Item_GuardianAngel
NA1_5183295671,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,tft13_swain,1,TFT_Item_WarmogsArmor
NA1_5183295671,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,tft13_swain,1,TFT_Item_IonicSpark
NA1_5183295671,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,tft13_swain,1,TFT_Item_TitansResolve
NA1_5183295671,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Cassiopeia,1,TFT13_Item_SorcererEmblemItem
NA1_5183295671,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,tft13_elise,1,TFT_Item_BlueBuff
NA1_5183295671,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,tft13_elise,1,TFT_Item_NeedlesslyLargeRod
NA1_5183295671,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Zoe,1,TFT_Item_Morellonomicon
NA1_5183295671,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Zoe,1,TFT_Item_JeweledGauntlet
NA1_5183295671,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_Zoe,1,TFT_Item_BlueBuff
NA1_5183295671,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_LeBlanc,1,TFT_Item_RabadonsDeathcap
NA1_5183295671,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_LeBlanc,1,TFT_Item_BlueBuff
NA1_5183295671,Zamh6cdfxqaaDGQcGMByZxHakJmLfpZOBwCdz7jkkWfEyzIPbv6-4B7per1cazlc0TiVYDbytC_Yow,TFT13_LeBlanc,1,TFT_Item_ArchangelsStaff
NA1_5183295671,BJ7UzlKMxpDZQTGI2sJUjjSzcFajluICecm2JKc3GlJRRSLrTR9uvbX3CPKfXTW1YxMp2IcxBj-g4w,TFT13_Cassiopeia,1,TFT_Item_GuinsoosRageblade
NA1_5183295671,BJ7UzlKMxpDZQTGI2sJUjjSzcFajluICecm2JKc3GlJRRSLrTR9uvbX3CPKfXTW1YxMp2IcxBj-g4w,TFT13_TwistedFate,1,TFT_Item_GuinsoosRageblade
NA1_5183295671,BJ7UzlKMxpDZQTGI2sJUjjSzcFajluICecm2JKc3GlJRRSLrTR9uvbX3CPKfXTW1YxMp2IcxBj-g4w,TFT13_TwistedFate,1,TFT_Item_GuinsoosRageblade
NA1_5183295671,BJ7UzlKMxpDZQTGI2sJUjjSzcFajluICecm2JKc3GlJRRSLrTR9uvbX3CPKfXTW1YxMp2IcxBj-g4w,TFT13_TwistedFate,1,TFT_Item_GuinsoosRageblade
NA1_5183295671,BJ7UzlKMxpDZQTGI2sJUjjSzcFajluICecm2JKc3GlJRRSLrTR9uvbX3CPKfXTW1YxMp2IcxBj-g4w,TFT13_Vi,1,TFT_Item_GuinsoosRageblade
NA1_5195602920,v915hXY366-DDsjN1GFpRLuoZhdYqbnfIKT5ZdMiBlH_eYLsSwWhba2RCGsJdlfv7kM0ixRdvQQdhw,TFT13_Lux,1,TFT13_Item_DemolitionistEmblemItem
NA1_5195602920,v915hXY366-DDsjN1GFpRLuoZhdYqbnfIKT5ZdMiBlH_eYLsSwWhba2RCGsJdlfv7kM0ixRdvQQdhw,TFT13_Tristana,1,TFT_Item_RunaansHurricane
NA1_5195602920,v915hXY366-DDsjN1GFpRLuoZhdYqbnfIKT5ZdMiBlH_eYLsSwWhba2RCGsJdlfv7kM0ixRdvQQdhw,TFT13_Tristana,1,TFT_Item_GuinsoosRageblade
NA1_5195602920,v915hXY366-DDsjN1GFpRLuoZhdYqbnfIKT5ZdMiBlH_eYLsSwWhba2RCGsJdlfv7kM0ixRdvQQdhw,TFT13_Ezreal,1,TFT_Item_PowerGauntlet
NA1_5195602920,v915hXY366-DDsjN1GFpRLuoZhdYqbnfIKT5ZdMiBlH_eYLsSwWhba2RCGsJdlfv7kM0ixRdvQQdhw,TFT13_Ezreal,1,TFT_Item_MadredsBloodrazor
NA1_5195602920,v915hXY366-DDsjN1GFpRLuoZhdYqbnfIKT5ZdMiBlH_eYLsSwWhba2RCGsJdlfv7kM0ixRdvQQdhw,TFT13_Heimerdinger,1,TFT_Item_BlueBuff
NA1_5195602920,v915hXY366-DDsjN1GFpRLuoZhdYqbnfIKT5ZdMiBlH_eYLsSwWhba2RCGsJdlfv7kM0ixRdvQQdhw,TFT13_Heimerdinger,1,TFT_Item_HextechGunblade
NA1_5195602920,v915hXY366-DDsjN1GFpRLuoZhdYqbnfIKT5ZdMiBlH_eYLsSwWhba2RCGsJdlfv7kM0ixRdvQQdhw,TFT13_Heimerdinger,1,TFT_Item_JeweledGauntlet
NA1_5195602920,v915hXY366-DDsjN1GFpRLuoZhdYqbnfIKT5ZdMiBlH_eYLsSwWhba2RCGsJdlfv7kM0ixRdvQQdhw,TFT13_Illaoi,1,TFT_Item_WarmogsArmor
NA1_5195602920,v915hXY366-DDsjN1GFpRLuoZhdYqbnfIKT5ZdMiBlH_eYLsSwWhba2RCGsJdlfv7kM0ixRdvQQdhw,TFT13_Illaoi,1,TFT_Item_NightHarvester
NA1_5195602920,v915hXY366-DDsjN1GFpRLuoZhdYqbnfIKT5ZdMiBlH_eYLsSwWhba2RCGsJdlfv7kM0ixRdvQQdhw,TFT13_Illaoi,1,TFT_Item_Crownguard
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Darius,1,TFT_Item_WarmogsArmor
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Darius,1,TFT_Item_LastWhisper
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Darius,1,TFT_Item_SupportKnightsVow
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Draven,1,TFT_Item_Artifact_TalismanOfAscension
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Draven,1,TFT_Item_Deathblade
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Draven,1,TFT_Item_GuinsoosRageblade
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Red,1,TFT13_Item_WarbandEmblemItem
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Red,1,TFT_Item_UnstableConcoction
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Red,1,TFT_Item_Bloodthirster
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Rell,1,TFT_Item_FrozenHeart
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Rell,1,TFT_Item_SpectralGauntlet
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Rell,1,TFT_Item_Crownguard
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,tft13_swain,1,TFT_Item_SpectralGauntlet
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,tft13_swain,1,TFT_Item_SteraksGage
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,tft13_swain,1,TFT_Item_TitansResolve
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Jayce,1,TFT_Item_ThiefsGloves
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Jayce,1,TFT_Item_Leviathan
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Jayce,1,TFT_Item_PowerGauntlet
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Malzahar,1,TFT_Item_ThiefsGloves
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Malzahar,1,TFT_Item_JeweledGauntlet
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Malzahar,1,TFT_Item_RunaansHurricane
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Lieutenant,1,TFT_Item_ThiefsGloves
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Lieutenant,1,TFT_Item_GuardianAngel
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Lieutenant,1,TFT_Item_TitansResolve
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Rumble,1,TFT_Item_DragonsClaw
NA1_5195602920,2jJvwkv2aYIv8yKlqJXe-NaNp1DngyS_d5BF6kTR56ZBiK9u4RIMRBV70EuEKv5TYb0b0Lnyd7pBKg,TFT13_Rumble,1,TFT_Item_Redemption
NA1_5195602920,-ucrptr1HrhMJLogn14oIvUSiQgSYSSBwoRb5B9QAm2vGVMNuFtqhScEdlk9z5Pso5ZxkutzuXh_YQ,TFT13_Darius,1,TFT_Item_SteraksGage
NA1_5195602920,-ucrptr1HrhMJLogn14oIvUSiQgSYSSBwoRb5B9QAm2vGVMNuFtqhScEdlk9z5Pso5ZxkutzuXh_YQ,TFT13_Darius,1,TFT_Item_JeweledGauntlet
NA1_5195602920,-ucrptr1HrhMJLogn14oIvUSiQgSYSSBwoRb5B9QAm2vGVMNuFtqhScEdlk9z5Pso5ZxkutzuXh_YQ,TFT13_Draven,1,TFT_Item_StatikkShiv
NA1_5195602920,-ucrptr1HrhMJLogn14oIvUSiQgSYSSBwoRb5B9QAm2vGVMNuFtqhScEdlk9z5Pso5ZxkutzuXh_YQ,TFT13_Zyra,1,TFT_Item_GuinsoosRageblade
